   id   |        action         |           trace_id            |              request_id              |          event_time           |                                        resource                                        |                                                                                                                                                                                                                                                                                                                                                                payload                                                                                                                                                                                                                                                                                                                                                                
 253773 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:02.668321+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760482&token=W7Eud1kwJYol8CHYOcyzVV9JGre17bKVIHfEKlBudHY","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253774 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:02.694464+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253775 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:04.762198+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760484&token=zjBQtIrKJ6-0GVd3mVrfONLnF9dW685smMcWnDQRSZA","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253776 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:04.776281+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253777 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:06.846516+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760486&token=OI1S6lrdt5mA8DlECmknyZ7uE6uQYhx2ie_K_t370Ls","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253778 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:06.865901+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253779 | PHR_EXPORT_ARTIFACT   | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-03 | 2025-12-26 23:43:27.524967+09 | /openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253780 | PHR_EXPORT_CANCEL     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-04 | 2025-12-26 23:43:38.637802+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","reason":"invalid_state","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","httpStatus":409,"errorCode":"invalid_state","userId":"dolphindev","status":"failed"}
 253781 | REST_ERROR_RESPONSE   | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7        | 2025-12-26 23:43:38.717719+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"reason":"http_409","errorCode":"http_409","facilityId":"1.3.6.1.4.1.9414.10.1","httpStatus":409,"status":"failed"}
(44 rows)

